effort_category,occupation,coins_earned,peer_category,bank_category,completed_games,started_games,session_time,games_last_90days,games_last_120days,games_last_150days,games_last_180days,games_last_210days,games_last_240days,games_last_270days,games_last_300days,games_last_330days,games_last_366days,angry_birds,cars,cricket,football,snooker,hockey,uninstalled_next_60d,age_rounded_closest_ten,fun_quotient
MEDIUM,Private Sector Service,-1,tier iii,Scheduled PSU,53,130,23,4,21,9,9,2,0,0,0,0,0,0,0,2,51,0,0,0,20,2
LOW,Business,0,tier ii,Scheduled Private Bank,15,37,549,0,0,0,4,11,0,0,0,0,0,0,0,9,6,0,0,1,20,2
MEDIUM,Government Service,-1033,tier iii,Scheduled PSU,135,2309,45480,24,22,20,19,13,0,0,0,0,0,0,76,37,22,0,0,0,30,2
MEDIUM,Private Sector Service,10,tier ii,Scheduled Private Bank,1,8,29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,2
MEDIUM,Agriculturist,7,tier iii,Scheduled PSU,82,152,65,12,15,12,12,9,0,0,0,0,0,0,0,3,79,0,0,0,20,2
MEDIUM,Private Sector Service,1,tier iii,Scheduled Private Bank,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,20,2
MEDIUM,Private Sector Service,-1102,tier ii,Scheduled PSU,49,256,4876,1,5,12,18,10,0,0,0,0,0,0,41,1,7,0,0,1,20,2
MEDIUM,Housewife,146,tier iii,Scheduled PSU,75,177,944,20,15,1,2,7,0,0,0,0,0,0,0,15,60,0,0,0,40,2
MEDIUM,Private Sector Service,17,tier ii,Scheduled Private Bank,48,61,40,13,8,9,8,3,0,0,0,0,0,0,0,1,47,0,0,0,20,3
MEDIUM,Private Sector Service,265,tier ii,scheduled payments bank,9,104,2080,0,0,0,1,8,0,0,0,0,0,0,8,1,0,0,0,1,20,2
MEDIUM,Housewife,0,tier iii,Scheduled PSU,91,226,40,18,19,16,11,5,0,0,0,0,0,0,0,1,90,0,0,0,30,2
MEDIUM,Private Sector Service,-214,tier iii,Scheduled PSU,20,232,4518,0,0,0,0,9,0,0,0,0,0,0,11,6,1,0,0,0,20,3
MEDIUM,Public Sector,-1,tier ii,Scheduled PSU,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,20,2
LOW,Business,-10,tier iii,Scheduled Private Bank,1,2,29,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,1
MEDIUM,Public Sector,-82,tier iii,Scheduled PSU,25,182,3219,0,0,0,9,16,0,0,0,0,0,0,0,25,0,0,0,1,20,2
LOW,Business,-464,tier i,Scheduled Private Bank,53,449,8924,0,1,11,14,15,0,0,0,0,0,0,0,53,0,0,0,1,30,2
MEDIUM,Professional,7,tier ii,Scheduled PSU,28,61,54,9,17,2,0,0,0,0,0,0,0,0,0,6,22,0,0,1,30,2
MEDIUM,Housewife,20,tier ii,Scheduled PSU,15,31,472,1,2,0,3,6,0,0,0,0,0,0,6,2,7,0,0,1,20,2
MEDIUM,Government Service,-260,tier ii,Scheduled PSU,11,26,447,0,0,1,1,9,0,0,0,0,0,0,0,9,2,0,0,0,30,2
MEDIUM,Private Sector Service,-78,tier iii,Scheduled Private Bank,64,336,6409,1,18,6,25,14,0,0,0,0,0,1,24,38,1,0,0,1,30,2
MEDIUM,Private Sector Service,-12,tier iii,Scheduled Private Bank,10,19,11,1,1,0,0,8,0,0,0,0,0,0,0,2,8,0,0,0,20,2
MEDIUM,Private Sector Service,-106,tier ii,Scheduled Private Bank,189,1441,27818,21,17,19,21,28,0,0,0,0,0,0,133,36,20,0,0,0,30,2
LOW,Business,208,tier iii,Scheduled PSU,11,38,760,0,3,0,0,8,0,0,0,0,0,0,9,2,0,0,0,0,20,3
MEDIUM,Private Sector Service,-2,tier i,Scheduled PSU,13,24,145,1,5,4,0,1,0,0,0,0,0,0,1,2,10,0,0,0,20,3
MEDIUM,0,-1,tier ii,Scheduled PSU,30,58,37,4,4,4,4,1,0,0,0,0,0,0,0,4,26,0,0,0,30,2
MEDIUM,Private Sector Service,-1,tier ii,Scheduled PSU,13,22,12,1,0,1,7,4,0,0,0,0,0,0,0,1,12,0,0,1,20,3
MEDIUM,Government Service,-1,tier iii,Scheduled PSU,9,58,57,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,1,20,2
LOW,Business,440,tier ii,Scheduled PSU,6,21,380,0,0,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,20,2
LOW,Business,1,tier i,Scheduled Private Bank,11,20,7,3,0,0,1,6,0,0,0,0,0,0,0,1,10,0,0,0,30,2
MEDIUM,Private Sector Service,-19,tier ii,Scheduled PSU,17,92,792,0,1,3,1,10,0,0,0,0,0,0,0,16,1,0,0,1,20,2
MEDIUM,Private Sector Service,-91,tier iii,Scheduled Private Bank,10,158,3027,0,0,0,1,9,0,0,0,0,0,0,0,9,1,0,0,1,20,2
MEDIUM,0,0,tier iii,Scheduled Private Bank,21,41,2,0,0,1,8,12,0,0,0,0,0,0,0,2,19,0,0,1,30,2
MEDIUM,Private Sector Service,1,tier ii,Scheduled PSU,14,19,2,1,4,1,2,6,0,0,0,0,0,0,0,1,13,0,0,1,20,2
MEDIUM,Agriculturist,0,tier iii,Scheduled PSU,51,105,19,11,1,1,21,7,0,0,0,0,0,0,0,7,44,0,0,1,20,2
LOW,Business,192,tier iii,Scheduled Private Bank,73,1464,29280,21,29,15,8,0,0,0,0,0,0,0,69,3,0,0,0,1,20,3
MEDIUM,Business,-301,tier iii,Scheduled Private Bank,54,432,8580,0,0,8,6,0,0,0,0,0,0,0,50,1,3,0,0,1,30,3
MEDIUM,Private Sector Service,1,tier iii,Scheduled Private Bank,4,9,141,0,0,0,0,4,0,0,0,0,0,0,3,1,0,0,0,1,20,2
MEDIUM,Private Sector Service,747,tier iii,Scheduled PSU,121,205,3520,32,9,17,11,12,0,0,0,0,0,23,58,7,16,8,0,0,20,2
MEDIUM,0,-91,tier iii,Scheduled Private Bank,36,389,7657,0,0,4,12,20,0,0,0,0,0,0,29,7,0,0,0,1,30,2
LOW,Business,-4,tier i,Scheduled PSU,10,20,80,0,0,0,0,10,0,0,0,0,0,0,0,3,7,0,0,1,20,2
MEDIUM,Student,-5,tier ii,Scheduled PSU,16,20,39,4,3,1,3,2,0,0,0,0,0,0,0,2,14,0,0,1,20,2
HIGH,Government Service,-1,tier iii,Scheduled PSU,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,2
MEDIUM,Housewife,1,tier iii,Scheduled PSU,5,24,8,1,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,20,2
MEDIUM,Private Sector Service,-52,tier ii,scheduled payments bank,17,37,420,1,0,6,9,1,0,0,0,0,0,0,0,7,10,0,0,1,30,2
MEDIUM,Housewife,-52,tier iii,Scheduled PSU,75,220,2688,26,30,6,0,0,0,0,0,0,0,0,0,34,41,0,0,0,30,2
MEDIUM,Private Sector Service,3,tier ii,Scheduled PSU,103,196,785,15,22,12,14,14,0,0,0,0,0,0,1,20,82,0,0,1,20,2
MEDIUM,Private Sector Service,-170,tier iii,Scheduled PSU,6,23,356,0,0,0,1,5,0,0,0,0,0,0,0,6,0,0,0,1,30,3
MEDIUM,Private Sector Service,-149,tier iii,Scheduled PSU,175,1994,34764,27,17,33,32,26,0,0,0,0,0,0,53,55,67,0,0,0,30,2
MEDIUM,Government Service,-17,tier ii,Scheduled PSU,56,347,2014,0,8,15,22,11,0,0,0,0,0,0,0,42,14,0,0,1,20,2
MEDIUM,Professional,239,tier iii,Scheduled PSU,75,325,4080,23,1,0,0,0,0,0,0,0,0,0,25,8,42,0,0,0,30,2
LOW,Business,-182,tier iii,Scheduled Private Bank,78,853,16877,3,11,16,16,16,0,0,0,0,0,0,0,77,1,0,0,1,20,2
MEDIUM,Student,30,tier iii,Scheduled PSU,17,39,660,5,4,0,4,4,0,0,0,0,0,0,12,1,4,0,0,1,20,2
LOW,Professional,-60,tier ii,Scheduled PSU,14,77,1460,7,0,0,0,5,0,0,0,0,0,0,10,1,3,0,0,1,20,2
MEDIUM,Housewife,-1,tier iii,Scheduled PSU,8,24,5,0,0,0,1,7,0,0,0,0,0,0,0,3,5,0,0,1,30,2
MEDIUM,Government Service,12,tier iii,Scheduled PSU,11,37,49,0,5,5,0,1,0,0,0,0,0,0,0,3,8,0,0,0,20,3
MEDIUM,Government Service,-276,tier iii,Scheduled PSU,37,242,3352,0,0,0,15,22,0,0,0,0,0,0,0,27,10,0,0,1,30,2
MEDIUM,Private Sector Service,8,tier iii,Scheduled PSU,28,93,924,2,1,4,7,12,0,0,0,0,0,0,0,26,2,0,0,1,20,2
MEDIUM,Government Service,-30,tier ii,Scheduled PSU,15,29,267,0,0,0,2,4,0,0,0,0,0,0,3,3,8,1,0,0,20,2
LOW,Business,7,tier iii,Scheduled PSU,8,31,222,0,4,0,0,2,0,0,0,0,0,0,0,2,6,0,0,1,20,2
MEDIUM,Private Sector Service,-48,tier iii,Scheduled Private Bank,50,117,2121,0,6,20,11,13,0,0,0,0,0,0,9,33,8,0,0,1,20,2
MEDIUM,Government Service,-4,tier ii,Scheduled PSU,55,121,1124,18,3,7,5,10,0,0,0,0,0,0,19,2,34,0,0,0,20,2
HIGH,0,3,tier iii,Scheduled PSU,4,6,1,1,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,1,20,2
MEDIUM,Government Service,-176,tier iii,Scheduled PSU,69,225,2420,4,0,8,19,18,0,0,0,0,0,0,6,18,45,0,0,0,20,2
LOW,Business,19,tier ii,Scheduled Private Bank,89,328,2018,13,18,21,13,8,0,0,0,0,0,0,0,14,75,0,0,0,20,3
MEDIUM,Private Sector Service,0,tier iii,Scheduled Private Bank,5,16,4,0,1,0,0,4,0,0,0,0,0,0,0,3,2,0,0,0,20,2
MEDIUM,Private Sector Service,-20,tier ii,Scheduled Private Bank,50,433,8595,3,15,8,7,16,0,0,0,0,0,1,47,2,0,0,0,0,20,2
LOW,Business,1,tier iii,Scheduled Private Bank,2,6,7,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,30,2
MEDIUM,Private Sector Service,-145,tier iii,Scheduled Private Bank,57,257,5130,1,0,1,12,20,0,0,0,0,0,0,42,15,0,0,0,1,30,2
MEDIUM,Business,0,tier iii,Scheduled PSU,2,4,40,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20,2
MEDIUM,Government Service,-1,tier iii,Scheduled PSU,7,13,15,2,0,0,1,3,0,0,0,0,0,0,0,4,3,0,0,0,20,2
MEDIUM,Government Service,-13,tier iii,Scheduled PSU,72,431,8221,9,9,11,16,10,0,0,0,0,0,0,55,4,13,0,0,0,20,2
MEDIUM,Private Sector Service,6,tier ii,Scheduled PSU,33,230,3443,2,0,3,11,12,0,0,0,0,0,0,18,14,1,0,0,0,20,2
MEDIUM,Housewife,-14,tier iii,Scheduled PSU,1,12,240,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,30,2
LOW,Professional,27,tier iii,Scheduled PSU,3,23,361,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,30,2
MEDIUM,Private Sector Service,250,tier iii,Scheduled Private Bank,39,2253,45060,3,0,0,8,10,0,0,0,0,0,0,37,2,0,0,0,1,20,2
LOW,Private Sector Service,-5,tier i,Foreign banks,11,22,47,0,2,0,3,6,0,0,0,0,0,0,0,3,8,0,0,1,30,4
MEDIUM,Student,-82,tier i,Scheduled PSU,16,28,230,2,1,1,7,5,0,0,0,0,0,0,0,6,10,0,0,1,20,2
LOW,Business,-1120,tier ii,Scheduled PSU,9,34,680,0,0,0,0,9,0,0,0,0,0,0,8,1,0,0,0,1,40,2
MEDIUM,Private Sector Service,0,tier ii,Scheduled Private Bank,8,15,4,0,0,0,1,7,0,0,0,0,0,0,0,7,1,0,0,1,20,2
MEDIUM,0,21,tier iii,Scheduled PSU,52,151,307,12,15,7,6,3,0,0,0,0,0,0,3,2,47,0,0,0,20,1
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20,2
MEDIUM,Housewife,-50,tier ii,Scheduled Private Bank,47,90,960,7,7,11,4,7,0,0,0,0,0,0,8,9,30,0,0,0,40,2
MEDIUM,Private Sector Service,-566,tier ii,Scheduled Private Bank,61,230,3980,3,8,17,14,19,0,0,0,0,0,0,0,39,22,0,0,0,20,2
MEDIUM,Housewife,0,tier iii,Scheduled PSU,101,314,1263,15,23,10,12,9,0,0,0,0,0,0,18,4,79,0,0,0,20,2
MEDIUM,Private Sector Service,-2,tier iii,Scheduled PSU,9,28,6,2,0,1,1,5,0,0,0,0,0,0,0,4,5,0,0,1,20,2
MEDIUM,Private Sector Service,-2,tier iii,Scheduled PSU,43,132,78,9,3,3,7,12,0,0,0,0,0,0,0,20,23,0,0,0,30,2
LOW,Business,-702,tier iii,Scheduled PSU,17,195,3900,0,0,0,3,14,0,0,0,0,0,0,16,1,0,0,0,1,20,2
MEDIUM,Housewife,-3,tier iii,Scheduled Private Bank,3,13,111,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,20,2
MEDIUM,Business,-22,tier iii,Scheduled PSU,36,120,2400,11,11,0,2,3,0,0,0,0,0,0,31,5,0,0,0,0,20,1
LOW,Business,-4,tier iii,Scheduled Private Bank,17,63,885,0,0,3,2,12,0,0,0,0,0,0,0,17,0,0,0,1,20,2
MEDIUM,Government Service,-14,tier iii,Scheduled Private Bank,27,80,1568,4,4,1,13,1,0,0,0,0,0,0,26,1,0,0,0,0,20,2
MEDIUM,Private Sector Service,2,tier iii,Scheduled Private Bank,7,10,61,0,0,0,0,7,0,0,0,0,0,0,3,1,3,0,0,1,20,2
MEDIUM,Private Sector Service,-116,tier iii,Scheduled PSU,6,28,520,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,1,20,2
LOW,Business,60,tier iii,Scheduled PSU,73,378,6037,22,0,1,8,13,0,0,0,0,0,0,36,7,30,0,0,1,20,2
MEDIUM,Government Service,0,tier iii,Scheduled PSU,7,11,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,20,2
MEDIUM,Private Sector Service,-52,tier ii,Scheduled Private Bank,2,6,64,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,30,2
MEDIUM,Student,-130,tier iii,Scheduled Private Bank,39,241,4304,0,0,6,17,8,0,0,0,0,0,0,15,11,13,0,0,1,20,2
MEDIUM,Private Sector Service,6,tier iii,Scheduled PSU,60,166,2084,12,10,8,18,11,0,0,0,0,0,0,35,5,20,0,0,0,40,2
MEDIUM,Private Sector Service,11,tier iii,Scheduled PSU,73,229,876,12,14,8,6,9,0,0,0,0,0,0,0,12,61,0,0,0,20,3
MEDIUM,Private Sector Service,611,tier ii,Scheduled PSU,34,458,9074,0,0,1,19,14,0,0,0,0,0,0,9,25,0,0,0,0,20,2
MEDIUM,Housewife,76,tier iii,Scheduled Private Bank,45,184,2834,12,0,0,0,0,0,0,0,0,0,0,16,6,23,0,0,0,20,2
MEDIUM,Government Service,0,tier iii,Scheduled PSU,0,0,0,26,28,17,12,11,0,0,0,0,0,0,0,0,0,0,0,0,20,2
MEDIUM,Private Sector Service,-53,tier iii,Scheduled Private Bank,26,86,818,1,3,4,2,12,0,0,0,0,0,0,0,12,14,0,0,1,40,2
MEDIUM,Others,17,tier iii,Scheduled Private Bank,78,182,1434,9,8,12,20,8,0,0,0,0,0,0,0,36,42,0,0,0,20,1
MEDIUM,Public Sector,27,tier iii,Scheduled PSU,103,522,10369,4,20,8,23,9,0,0,0,0,0,0,92,10,1,0,0,0,20,2
MEDIUM,Private Sector Service,2,tier iii,Scheduled PSU,74,219,1652,5,21,22,12,14,0,0,0,0,0,0,16,7,51,0,0,0,20,2
MEDIUM,Private Sector Service,12,tier iii,Scheduled Private Bank,90,647,12427,17,27,21,16,5,0,0,0,0,0,0,58,17,15,0,0,1,20,2
LOW,Professional,29,tier i,Scheduled Private Bank,23,31,40,10,4,0,0,4,0,0,0,0,0,0,0,1,22,0,0,0,30,4
MEDIUM,Private Sector Service,7,tier iii,Scheduled PSU,44,130,1005,17,2,0,9,3,0,0,0,0,0,0,7,6,31,0,0,0,20,1
MEDIUM,Private Sector Service,1,tier iii,Scheduled PSU,86,631,12184,17,18,1,10,18,0,0,0,0,0,0,76,2,8,0,0,0,20,1
LOW,Business,-27,tier ii,Scheduled Private Bank,89,469,8248,16,12,4,8,5,0,0,0,0,0,0,33,20,36,0,0,1,20,2
MEDIUM,Private Sector Service,-23,tier iii,Scheduled PSU,15,23,37,8,0,0,1,4,0,0,0,0,0,0,0,2,13,0,0,0,20,2
MEDIUM,Private Sector Service,-70,tier ii,Scheduled Private Bank,20,29,156,4,2,4,0,2,0,0,0,0,0,0,0,3,17,0,0,0,20,2
MEDIUM,Private Sector Service,-21,tier iii,Scheduled Private Bank,23,61,969,0,0,4,10,9,0,0,0,0,0,0,4,19,0,0,0,1,20,2
MEDIUM,Private Sector Service,0,tier ii,Scheduled Private Bank,37,67,5,7,3,6,8,8,0,0,0,0,0,0,0,1,36,0,0,0,30,2
LOW,Business,-712,tier ii,Scheduled Private Bank,83,371,6180,22,36,20,3,0,0,0,0,0,0,0,0,54,29,0,0,0,30,4
MEDIUM,0,14,tier ii,Scheduled Private Bank,100,542,9895,28,51,13,3,2,0,0,0,0,0,0,60,10,30,0,0,1,20,2
MEDIUM,Private Sector Service,-3,tier iii,Scheduled Private Bank,50,129,2220,27,6,0,0,0,0,0,0,0,0,0,35,2,13,0,0,1,30,2
MEDIUM,Private Sector Service,0,tier ii,Scheduled Private Bank,7,10,2,0,0,1,1,4,0,0,0,0,0,0,0,3,4,0,0,1,20,2
LOW,Business,-11,tier iii,Scheduled Private Bank,28,90,117,0,0,3,14,11,0,0,0,0,0,0,0,3,25,0,0,0,30,4
MEDIUM,Public Sector,0,tier iii,Scheduled PSU,8,10,0,3,2,1,2,0,0,0,0,0,0,0,0,1,7,0,0,1,30,2
MEDIUM,Private Sector Service,-332,tier i,Scheduled Private Bank,51,104,1040,17,9,2,3,7,0,0,0,0,0,0,0,11,40,0,0,0,30,2
MEDIUM,Agriculturist,-3,tier iii,Scheduled PSU,20,40,212,2,0,2,4,12,0,0,0,0,0,0,1,5,14,0,0,1,30,2
LOW,Business,-10,tier iii,Scheduled PSU,10,43,69,0,0,0,1,9,0,0,0,0,0,0,0,9,1,0,0,1,30,2
MEDIUM,Private Sector Service,-36,tier iii,Scheduled PSU,17,39,563,0,2,0,8,7,0,0,0,0,0,0,0,9,8,0,0,1,20,2
MEDIUM,Agriculturist,15,tier iii,Scheduled PSU,23,28,40,8,5,0,1,1,0,0,0,0,0,0,0,1,22,0,0,0,20,2
MEDIUM,Private Sector Service,1,tier iii,Scheduled PSU,38,81,143,0,7,2,4,0,0,0,0,0,0,0,0,5,33,0,0,0,20,2
MEDIUM,0,-852,tier iii,Scheduled PSU,17,131,2596,0,0,1,5,11,0,0,0,0,0,0,0,17,0,0,0,1,30,2
MEDIUM,Private Sector Service,0,tier iii,Scheduled PSU,18,33,0,1,0,2,5,8,0,0,0,0,0,0,0,1,17,0,0,1,30,2
MEDIUM,Private Sector Service,-8,tier ii,Scheduled PSU,3,82,1237,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,30,2
MEDIUM,Private Sector Service,1,tier ii,Scheduled PSU,30,39,45,8,6,6,7,2,0,0,0,0,0,0,0,2,28,0,0,0,20,2
MEDIUM,Agriculturist,-4,tier iii,Scheduled Private Bank,45,180,3478,0,4,16,15,10,0,0,0,0,0,0,41,2,2,0,0,1,30,2
MEDIUM,Government Service,-7,tier iii,Scheduled PSU,38,203,3487,6,2,6,12,8,0,0,0,0,0,0,16,6,16,0,0,0,30,3
MEDIUM,0,45,tier iii,Scheduled PSU,57,169,304,13,16,0,6,11,0,0,0,0,0,0,0,7,50,0,0,1,20,2
MEDIUM,Private Sector Service,4,tier ii,Foreign banks,24,292,5671,5,0,0,1,2,0,0,0,0,0,0,20,4,0,0,0,0,20,2
LOW,Business,-45,tier iii,Scheduled Private Bank,58,394,7452,0,7,14,16,14,0,0,0,0,0,1,16,36,5,0,0,0,30,3
MEDIUM,Private Sector Service,-372,tier iii,Scheduled PSU,155,1848,36274,25,23,21,35,20,0,0,0,0,0,1,117,28,9,0,0,0,30,2
MEDIUM,Government Service,-1,tier iii,Scheduled PSU,35,99,399,1,1,3,15,15,0,0,0,0,0,0,0,26,9,0,0,1,20,2
MEDIUM,0,-250,tier i,Scheduled Private Bank,59,118,1540,13,2,5,11,12,0,0,0,0,0,0,0,23,36,0,0,0,30,2
MEDIUM,Private Sector Service,-1173,tier ii,Scheduled Private Bank,51,339,6250,1,17,16,9,7,0,0,0,0,0,0,25,8,18,0,0,1,20,1
MEDIUM,Housewife,-668,tier iii,Scheduled PSU,21,64,1120,0,3,10,8,0,0,0,0,0,0,0,9,5,7,0,0,1,30,2
MEDIUM,Private Sector Service,28,tier ii,Scheduled PSU,48,205,3618,17,8,14,3,4,0,0,0,0,0,0,26,8,14,0,0,1,20,2
MEDIUM,Housewife,-939,tier iii,Scheduled PSU,27,205,3672,0,0,3,12,12,0,0,0,0,0,0,1,17,9,0,0,1,20,2
MEDIUM,0,20,tier iii,Scheduled PSU,56,143,302,14,18,3,3,2,0,0,0,0,0,0,0,5,51,0,0,0,40,2
MEDIUM,Private Sector Service,36,tier iii,Scheduled Private Bank,31,61,80,12,7,0,2,4,0,0,0,0,0,0,0,1,30,0,0,0,20,2
MEDIUM,Government Service,-2,tier ii,Scheduled PSU,21,32,14,5,7,0,2,1,0,0,0,0,0,0,0,2,19,0,0,0,30,3
MEDIUM,Private Sector Service,-20,tier ii,Scheduled PSU,82,264,2832,9,10,10,3,5,0,0,0,0,0,0,26,6,50,0,0,0,20,2
MEDIUM,Private Sector Service,-5,tier iii,Scheduled PSU,44,64,68,5,3,4,2,6,0,0,0,0,0,0,0,2,42,0,0,0,30,3
MEDIUM,Private Sector Service,19,tier ii,Scheduled Private Bank,62,257,4900,5,14,10,24,9,0,0,0,0,0,0,46,5,11,0,0,1,20,2
MEDIUM,Private Sector Service,36,tier iii,Scheduled Private Bank,44,85,40,9,8,8,9,0,0,0,0,0,0,0,0,1,43,0,0,0,20,2
LOW,Business,0,tier iii,Scheduled Private Bank,24,82,3,3,1,1,0,2,0,0,0,0,0,0,0,1,23,0,0,0,40,3
MEDIUM,Private Sector Service,-2,tier iii,Scheduled PSU,3,4,1,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,1,30,2
MEDIUM,Housewife,-5,tier iii,Scheduled PSU,65,365,5300,3,16,6,20,20,0,0,0,0,0,1,27,17,14,6,0,0,30,2
MEDIUM,Private Sector Service,-1,tier iii,Scheduled Private Bank,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,20,2
MEDIUM,Professional,-1,tier ii,Other,76,260,43,20,18,10,7,0,0,0,0,0,0,0,0,2,74,0,0,0,30,3
MEDIUM,Government Service,2,tier ii,Scheduled Private Bank,52,189,18,9,13,10,4,12,0,0,0,0,0,0,0,2,50,0,0,0,20,3
MEDIUM,Student,87,tier ii,Scheduled Private Bank,58,198,2736,8,0,0,0,4,0,0,0,0,0,0,31,5,22,0,0,0,20,2
MEDIUM,0,-239,tier iii,Scheduled PSU,26,116,2094,3,0,0,0,2,0,0,0,0,0,0,0,17,9,0,0,0,30,2
MEDIUM,0,-2,tier iii,Scheduled PSU,2,7,41,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,20,3
MEDIUM,0,64,tier iii,Scheduled PSU,86,494,9729,21,14,7,0,0,0,0,0,0,0,0,75,9,2,0,0,0,20,2
HIGH,0,-13,tier ii,Scheduled PSU,13,34,545,0,4,0,0,6,0,0,0,0,0,0,8,1,4,0,0,1,20,2
MEDIUM,Government Service,1,tier iii,Scheduled PSU,29,290,5530,0,0,6,21,2,0,0,0,0,0,0,25,4,0,0,0,1,20,2
MEDIUM,Private Sector Service,-45,tier iii,Scheduled Private Bank,71,240,4344,16,19,8,9,17,0,0,0,0,0,0,0,57,14,0,0,0,20,2
MEDIUM,Private Sector Service,-1,tier iii,Scheduled PSU,8,10,40,3,0,0,2,2,0,0,0,0,0,0,0,1,7,0,0,0,20,2
MEDIUM,0,-47,tier iii,Scheduled PSU,7,23,368,0,0,3,0,4,0,0,0,0,0,0,3,1,3,0,0,1,20,2
MEDIUM,Housewife,-175,tier iii,Scheduled PSU,68,460,8255,1,20,18,18,11,0,0,0,0,0,0,0,68,0,0,0,1,20,2
LOW,Business,23,tier iii,Scheduled PSU,29,104,105,2,4,0,8,14,0,0,0,0,0,0,0,6,23,0,0,1,20,2
MEDIUM,Private Sector Service,42,tier iii,Scheduled PSU,45,99,724,5,4,11,12,8,0,0,0,0,0,0,0,10,35,0,0,0,20,2
LOW,Private Sector Service,-133,tier ii,Scheduled Private Bank,17,46,880,0,0,0,7,9,0,0,0,0,0,0,0,15,2,0,0,1,40,4
MEDIUM,0,0,tier ii,Scheduled PSU,11,46,469,0,0,0,0,6,0,0,0,0,0,0,5,2,4,0,0,0,20,2
MEDIUM,Housewife,76,tier i,Scheduled PSU,47,241,800,11,7,7,6,9,0,0,0,0,0,0,3,4,40,0,0,0,40,2
HIGH,0,0,tier i,Scheduled PSU,11,15,4,0,0,3,7,1,0,0,0,0,0,0,0,1,10,0,0,1,20,2
HIGH,Government Service,0,tier iii,Scheduled PSU,15,30,1,1,3,3,2,5,0,0,0,0,0,0,0,1,14,0,0,1,20,2
MEDIUM,Public Sector,19,tier iii,Scheduled PSU,169,1481,28966,10,32,35,18,16,0,0,0,0,0,0,120,11,14,0,0,0,20,3
MEDIUM,Private Sector Service,5,tier iii,Scheduled Private Bank,94,259,473,26,15,9,11,5,0,0,0,0,0,0,0,14,80,0,0,0,20,2
MEDIUM,Student,-3,tier iii,Scheduled PSU,86,384,6869,5,10,11,19,20,0,0,0,0,0,2,63,9,10,2,0,0,20,2
HIGH,0,-24,tier iii,Scheduled PSU,8,15,31,0,0,1,5,2,0,0,0,0,0,0,0,1,7,0,0,1,20,2
MEDIUM,0,11,tier ii,Scheduled Private Bank,40,67,609,15,4,5,1,2,0,0,0,0,0,0,10,4,26,0,0,0,30,2
MEDIUM,0,7,tier iii,Scheduled PSU,31,64,725,3,2,4,21,0,0,0,0,0,0,0,8,1,22,0,0,1,30,3
MEDIUM,Private Sector Service,-1,tier iii,Scheduled PSU,6,7,3,0,0,0,1,5,0,0,0,0,0,0,0,1,5,0,0,1,20,2
MEDIUM,Government Service,-27,tier iii,Scheduled PSU,28,37,240,3,14,2,5,2,0,0,0,0,0,0,0,6,22,0,0,0,20,2
LOW,Business,16,tier iii,Scheduled PSU,26,48,920,4,7,11,3,1,0,0,0,0,0,0,23,1,2,0,0,1,20,2
MEDIUM,Private Sector Service,1,tier ii,Scheduled PSU,7,17,8,0,0,0,0,7,0,0,0,0,0,0,0,6,1,0,0,1,20,2
LOW,Business,341,tier iii,Scheduled Private Bank,96,211,2158,12,12,26,15,16,0,0,0,0,0,0,2,16,61,0,0,0,30,3
MEDIUM,Student,-600,tier iii,Scheduled PSU,5,6,40,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,20,2
MEDIUM,Private Sector Service,10,tier ii,Scheduled Private Bank,45,96,260,18,8,0,0,4,0,0,0,0,0,0,4,1,40,0,0,0,30,2
MEDIUM,Private Sector Service,-2,tier iii,Scheduled Private Bank,54,204,1066,10,5,6,3,4,0,0,0,0,0,0,0,7,47,0,0,0,20,2
LOW,Business,-11,tier ii,Scheduled PSU,16,34,600,0,1,1,7,6,0,0,0,0,0,0,14,1,1,0,0,0,30,3
